what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1316155667463
opened,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1316155667588
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1316155667667
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1316155667695
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1316155668370
executed,command,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.edit.text.c.format",1316155669085
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1316155671612
opened,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1316155673491
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1316155673572
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1316155673599
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1316155674178
executed,command,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.edit.text.c.format",1316155674865
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1316155676940
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1316155677205
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1316155677237
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1316155678075
executed,command,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.edit.text.c.format",1316155679344
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1316155684934
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1316155688868
closed,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1316155688868
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1316155689846
closed,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1316155689846
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1316155691293
closed,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1316155691293
executed,command,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.edit.opendecl",1316155737919
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1316155737983
executed,command,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.edit.opendecl",1316155739553
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1316155757865
closed,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1316155757866
executed,command,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.edit.opendecl",1316155794661
opened,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1316155794730
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1316155794790
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1316155841187
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1316155841298
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1316155841329
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1316155843893
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1316155850394
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1316155851108
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1316155851141
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1316155854396
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1316156346840
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1316156348648
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1316156421205
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1316156422003
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1316156422035
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1316156429326
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1316156429358
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1316156431388
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1316156431420
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1316156435804
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1316156435838
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1316156443028
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1316156443059
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1316156447305
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1316156447337
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1316156448896
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1316156448927
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1316156455969
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1316156456002
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1316156462172
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1316156476913
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1316156477016
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1316156477048
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1316156479486
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1316156534403
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1316156535332
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1316156535365
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1316156544018
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1316156594977
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1316156595660
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1316156595689
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1316156598202
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316156627423
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316158267490
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316158268820
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316158684977
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316158688094
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316160804410
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316160806527
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316160807184
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316160822794
executed,command,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.refactor.extract.function",1316160831542
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316160831617
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316160834550
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316161065114
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316161066970
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316162400114
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1316162401795
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1316162405415
closed,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316162410704
stopped,bundle,org.eclipse.linuxtools.valgrind.massif,0.7.0.201106060936,"org.eclipse.linuxtools.valgrind.massif",1316162414701
stopped,bundle,org.eclipse.birt.chart.device.svg,3.7.0.v20110421,"org.eclipse.birt.chart.device.svg",1316162414726
stopped,bundle,org.eclipse.birt.chart.device.extension,3.7.0.v20110414,"org.eclipse.birt.chart.device.extension",1316162414762
stopped,bundle,org.eclipse.birt.chart.device.swt,3.7.0.v20110303,"org.eclipse.birt.chart.device.swt",1316162414821
stopped,bundle,org.eclipse.birt.chart.engine.extension,3.7.0.v20110421,"org.eclipse.birt.chart.engine.extension",1316162414922
stopped,bundle,org.eclipse.linuxtools.gcov,4.1.1.201106060936,"org.eclipse.linuxtools.gcov",1316162415002
stopped,bundle,org.eclipse.linuxtools.gprof,4.0.0.201106060936,"org.eclipse.linuxtools.gprof",1316162415031
stopped,bundle,org.eclipse.linuxtools.dataviewers.charts,4.1.0.201106060936,"org.eclipse.linuxtools.dataviewers.charts",1316162415062
stopped,bundle,org.eclipse.birt.chart.ui,3.7.0.v20110331,"org.eclipse.birt.chart.ui",1316162415122
stopped,bundle,org.eclipse.linuxtools.systemtap.ui.dashboardextension,0.3.0.201106060936,"org.eclipse.linuxtools.systemtap.ui.dashboardextension",1316162415122
stopped,bundle,org.eclipse.linuxtools.systemtap.ui.dashboard,0.3.0.201106060936,"org.eclipse.linuxtools.systemtap.ui.dashboard",1316162415163
stopped,bundle,org.eclipse.linuxtools.systemtap.ui.graphicalrun,0.3.0.201106060936,"org.eclipse.linuxtools.systemtap.ui.graphicalrun",1316162415163
stopped,bundle,org.eclipse.linuxtools.systemtap.ui.ide,0.3.0.201106060936,"org.eclipse.linuxtools.systemtap.ui.ide",1316162415270
stopped,bundle,org.eclipse.linuxtools.systemtap.ui.graphing,0.3.0.201106060936,"org.eclipse.linuxtools.systemtap.ui.graphing",1316162415308
stopped,bundle,org.eclipse.linuxtools.systemtap.ui.graphingapi.ui,0.3.0.201106060936,"org.eclipse.linuxtools.systemtap.ui.graphingapi.ui",1316162415322
stopped,bundle,org.eclipse.birt.chart.engine,3.7.0.v20110519,"org.eclipse.birt.chart.engine",1316162415403
stopped,bundle,org.eclipse.birt.core.ui,3.7.0.v20110407,"org.eclipse.birt.core.ui",1316162415443
stopped,bundle,org.eclipse.birt.data.aggregation,3.7.0.v20110602,"org.eclipse.birt.data.aggregation",1316162415486
stopped,bundle,org.eclipse.birt.data,3.7.0.v20110603,"org.eclipse.birt.data",1316162415559
stopped,bundle,org.eclipse.birt.core,3.7.0.v20110608,"org.eclipse.birt.core",1316162415582
stopped,bundle,org.eclipse.cdt.build.crossgcc,1.0.0.201106081058,"org.eclipse.cdt.build.crossgcc",1316162415583
stopped,bundle,org.eclipse.cdt.codan.checkers,1.0.0.201106081058,"org.eclipse.cdt.codan.checkers",1316162415583
stopped,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201106081058,"org.eclipse.cdt.codan.checkers.ui",1316162415583
stopped,bundle,org.eclipse.cdt.codan.ui.cxx,2.0.0.201106081058,"org.eclipse.cdt.codan.ui.cxx",1316162415583
stopped,bundle,org.eclipse.cdt.codan.core.cxx,1.0.0.201106081058,"org.eclipse.cdt.codan.core.cxx",1316162415583
stopped,bundle,org.eclipse.cdt.launch.remote,2.3.0.201106081058,"org.eclipse.cdt.launch.remote",1316162415598
stopped,bundle,org.eclipse.cdt.debug.mi.ui,6.1.0.201106081058,"org.eclipse.cdt.debug.mi.ui",1316162415598
stopped,bundle,org.eclipse.cdt.debug.mi.core,7.1.0.201106081058,"org.eclipse.cdt.debug.mi.core",1316162415598
stopped,bundle,org.eclipse.cdt.debug.ui.memory.memorybrowser,1.2.100.201106081058,"org.eclipse.cdt.debug.ui.memory.memorybrowser",1316162415611
stopped,bundle,org.eclipse.cdt.debug.ui.memory.search,1.2.0.201106081058,"org.eclipse.cdt.debug.ui.memory.search",1316162415631
stopped,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.0.201106081058,"org.eclipse.cdt.dsf.gdb.ui",1316162415632
stopped,bundle,org.eclipse.cdt.dsf.ui,2.2.0.201106081058,"org.eclipse.cdt.dsf.ui",1316162415707
stopped,bundle,org.eclipse.cdt.gdb.ui,7.0.0.201106081058,"org.eclipse.cdt.gdb.ui",1316162415748
stopped,bundle,org.eclipse.cdt.dsf.gdb,4.0.0.201106081058,"org.eclipse.cdt.dsf.gdb",1316162415748
stopped,bundle,org.eclipse.linuxtools.callgraph.launch,0.0.1.201106060936,"org.eclipse.linuxtools.callgraph.launch",1316162415748
stopped,bundle,org.eclipse.linuxtools.oprofile.launch,0.3.1.201106060936,"org.eclipse.linuxtools.oprofile.launch",1316162415748
stopped,bundle,org.eclipse.linuxtools.valgrind.cachegrind,0.7.0.201106060936,"org.eclipse.linuxtools.valgrind.cachegrind",1316162415781
stopped,bundle,org.eclipse.linuxtools.valgrind.helgrind,0.7.0.201106060936,"org.eclipse.linuxtools.valgrind.helgrind",1316162415819
